000000013FFEF1C0,1,3
000000013FFEF1C0,2,3
000000013FFEF1C0,3,1
000000013FFEF1C0,4,1
000000013FFEF1C0,5,1
000000013FFEF1C0,6,1
000000013FFEF1C0,7,1
000000013FFEF1C0,8,1
000000013FFEF1C0,9,1
000000013FFEF1C0,10,4
000000013FFEF1C0,11,1
000000013FFEF1C0,12,3
000000013FFEF1C0,13,3
000000013FFEF1C0,14,3
000000013FFEF1C0,15,3
000000013FFEF1C0,16,1
000000013FFEF1C0,17,1
000000013FFEF1C0,18,3
000000013FFEF1C0,19,3
000000013FFEF1C0,20,3
000000013FFEF1C0,21,3
000000013FFEF1C0,22,2
000000013FFEF1C0,23,2
000000013FFEF1C0,24,3
000000013FFEF1C0,25,3
000000013FFEF1C0,26,3
000000013FFEF1C0,27,3
000000013FFEF1C0,28,3
000000013FFEF1C0,29,3
000000013FFEF1C0,30,1
000000013FFEF1C0,31,1
000000013FFEF1C0,32,1
000000013FFEF1C0,33,1
000000013FFEF1C0,34,1
000000013FFEF1C0,35,1
000000013FFEF1C0,36,1
000000013FFEF1C0,37,1
000000013FFEF1C0,38,3
000000013FFEF1C0,39,3
000000013FFEF1C0,40,2
000000013FFEF1C0,41,1
000000013FFEF1C0,42,3
000000013FFEF1C0,43,3
000000013FFEF1C0,44,3
000000013FFEF1C0,45,3
000000013FFEF1C0,46,3
000000013FFEF1C0,47,3
000000013FFEF1C0,48,1
000000013FFEF1C0,49,1
000000013FFEF1C0,50,3
000000013FFEF1C0,51,3
000000013FFEF1C0,52,3
000000013FFEF1C0,53,3
000000013FFEF1C0,54,3
000000013FFEF1C0,55,3
000000013FFEF1C0,56,3
000000013FFEF1C0,57,3
000000013FFEF1C0,58,1
000000013FFEF1C0,59,1
000000013FFEF1C0,60,1
000000013FFEF1C0,61,1
000000013FFEF1C0,62,1
000000013FFEF1C0,63,1
000000013FFEF1C0,64,1
000000013FFEF1C0,65,3
000000013FFEF1C0,66,1
000000013FFEF1C0,67,2
000000013FFEF1C0,68,1
000000013FFEF1C0,69,3
000000013FFEF1C0,70,1
000000013FFEF1C0,71,3
000000013FFEF1C0,72,3
000000013FFEF1C0,73,3
000000013FFEF1C0,74,1
000000013FFEF1C0,75,3
000000013FFEF1C0,76,3
000000013FFEF1C0,77,3
000000013FFEF1C0,78,1
000000013FFEF1C0,79,1
000000013FFEF1C0,80,1
000000013FFEF1C0,81,1
000000013FFEF1C0,82,1
000000013FFEF1C0,83,3
000000013FFEF1C0,84,3
000000013FFEF1C0,85,3
000000013FFEF1C0,86,3
000000013FFEF1C0,87,3
000000013FFEF1C0,88,3
000000013FFEF1C0,89,3
000000013FFEF1C0,90,1
000000013FFEF1C0,91,3
000000013FFEF1C0,92,3
000000013FFEF1C0,93,3
000000013FFEF1C0,94,3
000000013FFEF1C0,95,3
000000013FFEF1C0,96,1
000000013FFEF1C0,97,1
000000013FFEF1C0,98,1
000000013FFEF1C0,99,1
000000013FFEF1C0,100,1
000000013FFEF1C0,101,1
000000013FFEF1C0,102,1
000000013FFEF1C0,103,3
000000013FFEF1C0,104,3
000000013FFEF1C0,105,3
000000013FFEF1C0,106,1
000000013FFEF1C0,107,1
000000013FFEF1C0,108,1
000000013FFEF1C0,109,1
000000013FFEF1C0,110,3
000000013FFEF1C0,111,1
000000013FFEF1C0,112,4
000000013FFEF1C0,113,1
000000013FFEF1C0,114,1
000000013FFEF1C0,115,3
000000013FFEF1C0,116,2
000000013FFEF1C0,117,1
000000013FFEF1C0,118,1
000000013FFEF1C0,119,1
000000013FFEF1C0,120,1
000000013FFEF1C0,121,1
000000013FFEF1C0,122,1
000000013FFEF1C0,123,1
000000013FFEF1C0,124,3
000000013FFEF1C0,125,3
000000013FFEF1C0,126,3
000000013FFEF1C0,127,3
000000013FFEF1C0,128,3
000000013FFEF1C0,129,3
000000013FFEF1C0,130,3
000000013FFEF1C0,131,4
000000013FFEF1C0,132,2
000000013FFEF1C0,133,2
000000013FFEF1C0,134,3
000000013FFEF1C0,135,3
000000013FFEF1C0,136,1
000000013FFEF1C0,137,1
000000013FFEF1C0,138,1
000000013FFEF1C0,139,1
000000013FFEF1C0,140,3
000000013FFEF1C0,141,3
000000013FFEF1C0,142,3
000000013FFEF1C0,143,3
000000013FFEF1C0,144,3
000000013FFEF1C0,145,3
000000013FFEF1C0,146,3
000000013FFEF1C0,147,3
000000013FFEF1C0,148,3
000000013FFEF1C0,149,3
000000013FFEF1C0,150,3
000000013FFEF1C0,151,1
000000013FFEF1C0,152,3
000000013FFEF1C0,153,1
000000013FFEF1C0,154,1
000000013FFEF1C0,155,3
000000013FFEF1C0,156,3
000000013FFEF1C0,157,3
000000013FFEF1C0,158,3
000000013FFEF1C0,159,3
000000013FFEF1C0,160,3
000000013FFEF1C0,161,1
000000013FFEF1C0,162,1
000000013FFEF1C0,163,1
000000013FFEF1C0,164,1
000000013FFEF1C0,165,1
000000013FFEF1C0,166,1
000000013FFEF1C0,167,1
000000013FFEF1C0,168,3
000000013FFEF1C0,169,3
000000013FFEF1C0,170,1
000000013FFEF1C0,171,4
000000013FFEF1C0,172,3
000000013FFEF1C0,173,3
000000013FFEF1C0,174,3
000000013FFEF1C0,175,1
000000013FFEF1C0,176,2
000000013FFEF1C0,177,1
000000013FFEF1C0,178,3
000000013FFEF1C0,179,3
000000013FFEF1C0,180,3
000000013FFEF1C0,181,3
000000013FFEF1C0,182,3
000000013FFEF1C0,183,3
000000013FFEF1C0,184,3
000000013FFEF1C0,185,1
000000013FFEF1C0,186,1
000000013FFEF1C0,187,3
000000013FFEF1C0,188,1
000000013FFEF1C0,189,3
000000013FFEF1C0,190,1
000000013FFEF1C0,191,1
000000013FFEF1C0,192,1
000000013FFEF1C0,193,1
000000013FFEF1C0,194,1
000000013FFEF1C0,195,1
